clientnum,customer_age,dependent_count,gender,income_category,months_on_book,total_relationship_count,months_inactive_12_mon,credit_limit,total_revolving_bal,total_trans_amt,avg_open_to_buy,total_trans_ct,avg_utilization_ratio,status,card_category,education_level,marital_status
756944133,52,4,F,Less than $40K,45,1,1,3705.0,2168,4452,1537.0,89,0.585,Existing Customer,Blue,Graduate,Married
779770683,47,3,F,$40K - $60K,36,2,3,1439.0,0,5047,1439.0,79,0.0,Existing Customer,Blue,Uneducated,Divorced
718510983,54,3,F,$40K - $60K,41,1,3,4440.0,0,3720,4440.0,89,0.0,Existing Customer,Blue,Unknown,Single
710322033,52,1,F,Less than $40K,44,1,1,2563.0,1765,4515,798.0,77,0.689,Existing Customer,Blue,High School,Married
710560008,46,4,F,Less than $40K,33,1,3,1896.0,1738,4588,158.0,75,0.917,Existing Customer,Blue,High School,Married
789164283,55,0,F,Less than $40K,44,1,1,2596.0,1929,4726,667.0,87,0.743,Existing Customer,Blue,Uneducated,Married
779158533,43,3,F,Less than $40K,25,2,3,1616.0,966,4774,650.0,74,0.598,Existing Customer,Blue,Uneducated,Single
720463833,42,5,M,$60K - $80K,36,1,1,6618.0,1738,5022,4880.0,76,0.263,Existing Customer,Blue,Uneducated,Single
771067308,38,3,F,$40K - $60K,25,1,1,3040.0,1908,5616,1132.0,73,0.628,Existing Customer,Blue,High School,Single
716171358,51,4,M,$40K - $60K,36,2,3,4436.0,2222,4460,2214.0,85,0.501,Existing Customer,Blue,College,Married
794637333,44,2,F,Less than $40K,25,2,2,13138.0,0,3881,13138.0,77,0.0,Existing Customer,Silver,Graduate,Divorced
718492908,38,3,F,Less than $40K,36,1,2,3297.0,1554,4636,1743.0,86,0.471,Existing Customer,Blue,College,Married
716033508,46,2,M,$60K - $80K,34,1,3,6272.0,1434,4514,4838.0,66,0.229,Existing Customer,Blue,Graduate,Single
717603858,54,3,M,$40K - $60K,42,1,2,5608.0,1775,4325,3833.0,77,0.317,Existing Customer,Blue,College,Single
714741933,42,4,M,$60K - $80K,32,1,1,9906.0,1759,4033,8147.0,76,0.178,Existing Customer,Blue,Unknown,Married
716558283,30,0,F,Less than $40K,36,2,2,1621.0,1046,5247,575.0,84,0.645,Existing Customer,Blue,Graduate,Married
719022558,49,4,F,Less than $40K,38,1,3,2305.0,1173,5106,1132.0,74,0.509,Existing Customer,Blue,Uneducated,Married
717334233,54,1,F,$40K - $60K,43,1,3,9525.0,2517,4804,7008.0,79,0.264,Existing Customer,Blue,Uneducated,Single
719192808,51,4,M,$120K +,36,2,1,3168.0,2147,4674,1021.0,71,0.678,Existing Customer,Blue,Graduate,Single
719281533,37,3,F,Less than $40K,27,2,1,2939.0,1388,5076,1551.0,84,0.472,Existing Customer,Blue,College,Married
710877108,44,1,F,Less than $40K,32,1,1,2724.0,1288,4171,1436.0,75,0.473,Existing Customer,Blue,High School,Divorced
714155283,46,2,F,Unknown,36,2,3,6990.0,876,4861,6114.0,77,0.125,Existing Customer,Blue,Unknown,Married
771214083,45,2,M,$60K - $80K,32,1,2,1870.0,0,4891,1870.0,65,0.0,Existing Customer,Blue,High School,Unknown
770581983,55,4,F,$40K - $60K,41,1,1,1438.3,0,4885,1438.3,88,0.0,Existing Customer,Blue,Graduate,Married
710257683,50,3,M,$120K +,33,1,2,34516.0,1134,4520,33382.0,73,0.033,Existing Customer,Blue,Graduate,Single
719922558,45,5,F,$40K - $60K,33,2,2,1438.3,0,5346,1438.3,84,0.0,Existing Customer,Blue,Unknown,Divorced
715072533,41,3,F,$40K - $60K,36,2,6,4451.0,0,4456,4451.0,75,0.0,Existing Customer,Blue,Unknown,Unknown
716214108,44,4,M,$60K - $80K,36,1,2,6426.0,0,4892,6426.0,80,0.0,Existing Customer,Blue,Uneducated,Single
772216833,47,5,F,Less than $40K,36,1,2,2761.0,1950,4510,811.0,88,0.706,Existing Customer,Blue,Graduate,Single
708553008,38,1,F,$40K - $60K,36,1,2,2148.0,1103,4711,1045.0,64,0.514,Existing Customer,Blue,High School,Single
778880358,49,4,F,$40K - $60K,30,1,3,2485.0,1648,4208,837.0,71,0.663,Existing Customer,Blue,Graduate,Divorced
720258183,39,4,F,$40K - $60K,25,2,3,3394.0,2517,5421,877.0,75,0.742,Existing Customer,Blue,Graduate,Single
720689583,50,3,F,$40K - $60K,40,1,3,3367.0,1747,5657,1620.0,91,0.519,Existing Customer,Blue,High School,Married
758168133,50,0,F,$40K - $60K,43,2,3,4154.0,1060,4325,3094.0,86,0.255,Existing Customer,Blue,High School,Married
716322783,47,3,F,Less than $40K,37,2,2,2154.0,1628,4538,526.0,74,0.756,Existing Customer,Blue,Unknown,Married
711118083,54,4,F,Less than $40K,43,1,2,2506.0,1784,4504,722.0,80,0.712,Existing Customer,Blue,Graduate,Divorced
709591533,46,3,F,Less than $40K,38,1,1,1774.0,1115,3474,659.0,60,0.629,Existing Customer,Blue,College,Divorced
794556333,43,2,F,Unknown,27,1,3,3287.0,1697,5236,1590.0,77,0.516,Existing Customer,Blue,Unknown,Single
771630783,42,3,F,Unknown,30,1,1,1821.0,935,4786,886.0,87,0.513,Existing Customer,Blue,High School,Married
708672708,49,4,M,$80K - $120K,31,2,3,34516.0,2517,3990,31999.0,65,0.073,Existing Customer,Blue,High School,Unknown
715590258,45,4,F,$40K - $60K,36,1,1,3918.0,2070,4700,1848.0,69,0.528,Existing Customer,Blue,Uneducated,Single
714241083,49,1,F,Unknown,39,1,1,5455.0,2091,4349,3364.0,58,0.383,Existing Customer,Blue,Graduate,Married
709061658,44,1,F,Less than $40K,31,2,2,1550.0,716,4534,834.0,87,0.462,Existing Customer,Blue,Graduate,Single
717384183,58,3,F,Less than $40K,53,1,3,2669.0,2048,4863,621.0,79,0.767,Existing Customer,Blue,Graduate,Single
778921908,42,4,M,$60K - $80K,23,2,3,3311.0,841,4559,2470.0,80,0.254,Existing Customer,Blue,College,Single
714745608,51,4,F,Less than $40K,33,2,4,3068.0,2071,5524,997.0,71,0.675,Existing Customer,Blue,High School,Single
709200633,55,1,F,Unknown,49,1,4,2721.0,0,5443,2721.0,73,0.0,Existing Customer,Blue,Graduate,Single
714714558,37,2,F,$40K - $60K,27,1,3,3050.0,2517,4698,533.0,75,0.825,Existing Customer,Blue,Uneducated,Single
801363633,60,2,F,Unknown,54,1,2,3356.0,1664,5200,1692.0,81,0.496,Existing Customer,Blue,Graduate,Married
778847808,42,4,F,$40K - $60K,23,1,2,2647.0,1245,4911,1402.0,82,0.47,Existing Customer,Blue,Graduate,Married
713015433,50,4,F,Less than $40K,36,2,4,2407.0,1102,4543,1305.0,71,0.458,Existing Customer,Blue,Unknown,Married
809631483,42,3,M,$80K - $120K,37,1,1,32106.0,0,4452,32106.0,83,0.0,Existing Customer,Blue,Post-Graduate,Unknown
808967883,48,4,F,Less than $40K,43,1,1,2089.0,1262,5069,827.0,76,0.604,Existing Customer,Blue,Unknown,Married
710532258,48,3,F,Less than $40K,36,1,1,2185.0,1495,4906,690.0,83,0.684,Existing Customer,Blue,High School,Divorced
812235108,44,2,F,Less than $40K,39,2,3,4057.0,755,4301,3302.0,58,0.186,Existing Customer,Blue,Graduate,Unknown
817293258,44,4,F,$40K - $60K,27,1,1,3183.0,2517,4017,666.0,63,0.791,Existing Customer,Blue,College,Married
714695883,45,5,F,Less than $40K,36,1,2,2699.0,1583,4071,1116.0,75,0.587,Existing Customer,Blue,Uneducated,Unknown
738062658,57,3,M,$80K - $120K,50,2,3,17096.0,1762,4231,15334.0,62,0.103,Existing Customer,Blue,Graduate,Single
709518858,50,2,F,Less than $40K,38,1,1,2897.0,0,4891,2897.0,87,0.0,Existing Customer,Blue,Graduate,Married
711272058,40,4,F,Unknown,28,1,3,1622.0,972,4216,650.0,71,0.599,Existing Customer,Blue,Graduate,Married
716262708,51,2,F,Less than $40K,36,1,3,1438.3,718,4447,720.3,71,0.499,Existing Customer,Blue,College,Single
708928008,34,2,F,$40K - $60K,36,2,3,1677.0,0,4035,1677.0,87,0.0,Existing Customer,Blue,High School,Single
765755283,48,2,F,Unknown,41,1,1,7884.0,745,4588,7139.0,74,0.094,Existing Customer,Blue,Graduate,Married
711922158,57,2,F,Less than $40K,45,1,3,1860.0,0,5109,1860.0,62,0.0,Existing Customer,Blue,Graduate,Married
773177358,48,3,F,Unknown,41,1,2,8074.0,2426,5372,5648.0,93,0.3,Existing Customer,Blue,Graduate,Married
779638983,47,4,F,Less than $40K,30,2,3,2124.0,1573,4592,551.0,83,0.741,Existing Customer,Blue,Graduate,Married
708723858,48,4,F,Less than $40K,37,1,1,3413.0,1715,3843,1698.0,67,0.502,Existing Customer,Blue,Graduate,Single
712184133,41,5,F,Less than $40K,24,2,3,2178.0,1408,5089,770.0,80,0.646,Existing Customer,Blue,Graduate,Married
709948233,47,3,F,Unknown,35,1,4,2446.0,1899,5347,547.0,87,0.776,Existing Customer,Blue,Uneducated,Single
709415583,37,2,F,Less than $40K,21,1,1,3967.0,1476,4490,2491.0,66,0.372,Existing Customer,Blue,Unknown,Single
714005508,45,4,F,Unknown,36,2,2,4146.0,2027,4323,2119.0,64,0.489,Existing Customer,Blue,Graduate,Married
712407033,26,0,F,Unknown,13,1,2,34516.0,2403,4174,32113.0,59,0.07,Existing Customer,Silver,Uneducated,Unknown
716333283,58,0,F,Less than $40K,52,1,2,1869.0,1255,5269,614.0,80,0.671,Existing Customer,Blue,Unknown,Unknown
715534083,46,2,F,Unknown,33,2,3,2168.0,1334,4043,834.0,73,0.615,Existing Customer,Blue,College,Single
789492558,49,2,F,Less than $40K,40,1,2,2096.0,1276,4926,820.0,82,0.609,Existing Customer,Blue,College,Married
770929383,41,2,M,$60K - $80K,28,2,1,7293.0,993,4828,6300.0,82,0.136,Existing Customer,Blue,Graduate,Single
708890133,46,4,F,Unknown,35,2,2,1438.3,0,4659,1438.3,74,0.0,Existing Customer,Blue,College,Married
788595183,42,2,M,$40K - $60K,36,1,1,1438.3,686,3499,752.3,80,0.477,Existing Customer,Blue,Graduate,Single
713167383,57,3,F,Less than $40K,46,1,2,2298.0,1540,5154,758.0,81,0.67,Existing Customer,Blue,High School,Single
717704433,48,4,F,Unknown,37,1,2,3829.0,836,4313,2993.0,85,0.218,Existing Customer,Blue,Unknown,Single
718590183,58,3,F,Less than $40K,47,1,3,1517.0,920,5067,597.0,69,0.606,Existing Customer,Blue,Doctorate,Married
719019483,46,2,F,Less than $40K,36,2,3,13427.0,1507,4266,11920.0,63,0.112,Existing Customer,Silver,College,Unknown
710401458,53,3,M,$80K - $120K,40,2,2,16747.0,0,4350,16747.0,76,0.0,Existing Customer,Blue,Unknown,Married
720783558,58,1,F,Unknown,48,2,3,9926.0,2216,4937,7710.0,73,0.223,Existing Customer,Blue,Graduate,Married
772364358,54,2,F,Less than $40K,44,1,1,2691.0,811,4413,1880.0,80,0.301,Existing Customer,Blue,High School,Unknown
709388058,43,4,F,Less than $40K,34,2,3,2005.0,1263,4906,742.0,80,0.63,Existing Customer,Blue,Graduate,Single
717004533,35,3,F,Less than $40K,36,2,3,4790.0,1189,4544,3601.0,81,0.248,Existing Customer,Blue,High School,Married
714969183,46,2,F,Less than $40K,36,2,3,3123.0,1639,4117,1484.0,76,0.525,Existing Customer,Blue,Unknown,Married
720837708,42,3,F,Less than $40K,28,1,2,5471.0,2517,5103,2954.0,94,0.46,Existing Customer,Blue,College,Unknown
759947433,53,3,M,$120K +,46,1,2,13670.0,0,4812,13670.0,81,0.0,Existing Customer,Blue,Graduate,Married
781926633,48,2,M,$40K - $60K,42,1,3,3202.0,2517,4675,685.0,88,0.786,Existing Customer,Blue,Uneducated,Married
720518283,50,2,M,$60K - $80K,36,1,3,2296.0,1371,5483,925.0,77,0.597,Existing Customer,Blue,Post-Graduate,Single
715380483,54,5,F,Less than $40K,49,2,3,1476.0,0,4462,1476.0,75,0.0,Existing Customer,Blue,Unknown,Single
789296133,35,3,F,Unknown,24,1,1,12287.0,770,4601,11517.0,65,0.063,Existing Customer,Blue,Doctorate,Single
711029358,41,4,F,Less than $40K,36,2,3,2470.0,1566,5011,904.0,61,0.634,Existing Customer,Blue,Unknown,Single
712615008,46,2,M,$120K +,34,1,3,24431.0,892,3457,23539.0,66,0.037,Existing Customer,Blue,Graduate,Unknown
816826008,41,4,M,Less than $40K,36,1,1,1950.0,998,4630,952.0,84,0.512,Existing Customer,Blue,Unknown,Married
715488483,49,4,F,Less than $40K,36,1,3,6615.0,0,4575,6615.0,75,0.0,Existing Customer,Blue,Graduate,Married
717759783,47,4,F,Unknown,34,1,3,5756.0,860,5298,4896.0,72,0.149,Existing Customer,Blue,Unknown,Single
709925733,32,0,F,Less than $40K,22,1,3,1438.3,713,5099,725.3,80,0.496,Existing Customer,Blue,Unknown,Single
715309083,50,2,F,Less than $40K,36,2,3,1912.0,0,4851,1912.0,87,0.0,Existing Customer,Blue,Graduate,Married
715891533,45,4,F,Less than $40K,33,1,2,1979.0,1305,5458,674.0,84,0.659,Existing Customer,Blue,Graduate,Unknown
788848458,40,5,F,$40K - $60K,24,1,1,2803.0,1747,5089,1056.0,71,0.623,Existing Customer,Blue,Unknown,Married
708399858,45,3,F,Less than $40K,35,2,2,2548.0,2250,4747,298.0,77,0.883,Existing Customer,Blue,High School,Married
711944733,45,2,F,Less than $40K,36,1,2,1457.0,828,5401,629.0,93,0.568,Existing Customer,Blue,High School,Married
785487783,59,1,F,$40K - $60K,53,2,2,1980.0,1409,5350,571.0,96,0.712,Existing Customer,Blue,Graduate,Single
718951683,48,2,F,Less than $40K,35,2,3,2216.0,1262,4763,954.0,83,0.569,Existing Customer,Blue,Graduate,Married
718329183,57,3,F,$40K - $60K,47,1,3,4262.0,2517,3943,1745.0,75,0.591,Existing Customer,Blue,Graduate,Divorced
788960658,42,2,F,Less than $40K,28,1,2,2573.0,1742,4649,831.0,88,0.677,Existing Customer,Blue,Uneducated,Married
713120433,55,2,F,$40K - $60K,42,2,2,5431.0,2007,4569,3424.0,82,0.37,Existing Customer,Blue,High School,Married
720980958,43,5,F,Less than $40K,30,1,3,3092.0,909,4797,2183.0,87,0.294,Existing Customer,Blue,Uneducated,Married
709606158,37,2,F,Less than $40K,31,1,3,2984.0,0,4878,2984.0,86,0.0,Existing Customer,Blue,Graduate,Married
714168183,48,2,F,Unknown,38,1,3,2186.0,1017,4629,1169.0,77,0.465,Existing Customer,Blue,Uneducated,Married
712524858,34,1,M,Less than $40K,28,1,6,2669.0,1649,4314,1020.0,74,0.618,Existing Customer,Blue,Graduate,Single
815072283,50,3,F,Less than $40K,45,1,3,1789.0,1156,5110,633.0,75,0.646,Existing Customer,Blue,Graduate,Married
715980258,36,1,F,Less than $40K,25,1,2,2835.0,2511,4811,324.0,77,0.886,Existing Customer,Blue,Doctorate,Single
788715483,44,5,F,Less than $40K,28,2,2,1558.0,879,4805,679.0,86,0.564,Existing Customer,Blue,Graduate,Single
809276808,47,4,M,$80K - $120K,42,1,1,7299.0,0,4678,7299.0,83,0.0,Existing Customer,Blue,Graduate,Single
789373683,45,3,F,Less than $40K,35,1,2,1438.3,834,4976,604.3,70,0.58,Existing Customer,Blue,Graduate,Married
714216858,35,2,F,Unknown,36,2,1,1507.0,0,4679,1507.0,85,0.0,Existing Customer,Blue,Unknown,Single
712302783,38,2,F,Less than $40K,25,2,3,2468.0,872,4426,1596.0,76,0.353,Existing Customer,Blue,Uneducated,Single
799717458,42,3,F,Less than $40K,36,2,3,2515.0,1453,4025,1062.0,74,0.578,Existing Customer,Blue,Unknown,Married
719601708,45,3,M,$60K - $80K,35,1,1,10699.0,1099,5052,9600.0,61,0.103,Existing Customer,Blue,College,Single
824915208,44,3,F,Unknown,40,2,1,7212.0,1008,5169,6204.0,82,0.14,Existing Customer,Blue,Doctorate,Married
798777708,54,4,F,$40K - $60K,48,2,4,3089.0,1177,5237,1912.0,75,0.381,Existing Customer,Blue,High School,Single
805229133,46,3,M,$80K - $120K,41,1,2,11250.0,0,4514,11250.0,70,0.0,Existing Customer,Blue,Unknown,Unknown
716365233,53,1,F,Less than $40K,36,1,3,1665.0,964,4881,701.0,75,0.579,Existing Customer,Blue,College,Married
796544133,54,1,M,$120K +,48,1,3,2456.0,1654,4468,802.0,84,0.673,Existing Customer,Blue,College,Single
778143183,47,1,M,$60K - $80K,40,2,2,11773.0,0,5098,11773.0,58,0.0,Existing Customer,Blue,Graduate,Married
717011958,43,4,F,$40K - $60K,23,2,1,1438.3,0,4494,1438.3,82,0.0,Existing Customer,Blue,Graduate,Single
778264008,41,3,F,$40K - $60K,32,2,1,3104.0,1954,4699,1150.0,77,0.63,Existing Customer,Blue,College,Single
789507408,48,3,F,Unknown,40,2,6,2337.0,0,5203,2337.0,90,0.0,Existing Customer,Blue,College,Unknown
788842008,50,3,F,Less than $40K,34,2,2,4060.0,2336,5173,1724.0,87,0.575,Existing Customer,Blue,Uneducated,Married
714742758,42,4,F,Less than $40K,24,2,2,3428.0,2209,4751,1219.0,87,0.644,Existing Customer,Blue,Uneducated,Single
717742908,44,3,M,$40K - $60K,36,1,1,12967.0,2517,4520,10450.0,74,0.194,Existing Customer,Blue,Unknown,Married
712874433,45,3,M,Less than $40K,36,2,1,2326.0,642,5413,1684.0,90,0.276,Existing Customer,Blue,Unknown,Single
720299283,46,3,M,$60K - $80K,33,2,2,12745.0,0,4380,12745.0,80,0.0,Existing Customer,Blue,Uneducated,Married
719237058,39,2,M,$60K - $80K,36,2,2,1790.0,891,4498,899.0,96,0.498,Existing Customer,Blue,Doctorate,Single
719671383,40,3,F,Less than $40K,30,2,3,2969.0,0,4109,2969.0,70,0.0,Existing Customer,Blue,Uneducated,Unknown
788290383,43,3,M,$40K - $60K,35,2,6,4970.0,1588,4436,3382.0,83,0.32,Existing Customer,Blue,Doctorate,Single
779701983,49,3,F,$40K - $60K,32,1,3,5400.0,1426,4643,3974.0,80,0.264,Existing Customer,Blue,Graduate,Single
767093133,52,2,F,Unknown,45,2,2,3192.0,0,4191,3192.0,80,0.0,Existing Customer,Blue,Unknown,Married
717979008,48,3,F,Less than $40K,37,2,2,2105.0,1072,4833,1033.0,81,0.509,Existing Customer,Blue,Unknown,Single
712132383,44,4,M,$80K - $120K,34,2,2,1876.0,861,5056,1015.0,82,0.459,Existing Customer,Blue,College,Single
714469008,40,2,F,$40K - $60K,29,1,3,2351.0,1337,5115,1014.0,84,0.569,Existing Customer,Blue,Unknown,Single
812446158,54,3,F,Less than $40K,49,2,2,1719.0,0,4869,1719.0,65,0.0,Existing Customer,Blue,Uneducated,Single
779401233,47,4,F,$40K - $60K,36,1,1,1438.3,0,5216,1438.3,78,0.0,Existing Customer,Blue,Uneducated,Single
784994883,26,0,F,Less than $40K,20,2,2,2516.0,2378,4746,138.0,75,0.945,Existing Customer,Blue,Unknown,Married
721080183,33,1,F,$40K - $60K,20,2,2,4883.0,0,4613,4883.0,82,0.0,Existing Customer,Blue,Graduate,Single
712572858,38,3,M,$80K - $120K,29,2,1,3413.0,1801,3831,1612.0,45,0.528,Existing Customer,Blue,High School,Single
780371433,35,2,F,Unknown,25,2,3,3339.0,2014,4725,1325.0,83,0.603,Existing Customer,Blue,Graduate,Married
708224133,61,0,M,$40K - $60K,49,1,2,2228.0,1480,4431,748.0,71,0.664,Existing Customer,Blue,Uneducated,Single
780633483,58,0,F,$40K - $60K,47,2,2,2194.0,1302,4962,892.0,81,0.593,Existing Customer,Blue,Graduate,Married
771356508,41,5,F,Less than $40K,28,2,3,2665.0,1936,4500,729.0,71,0.726,Existing Customer,Blue,Graduate,Married
823629333,42,4,M,$40K - $60K,38,1,4,2444.0,0,4220,2444.0,50,0.0,Existing Customer,Blue,Uneducated,Married
712961658,45,4,F,Less than $40K,32,1,1,3335.0,2238,5321,1097.0,78,0.671,Existing Customer,Blue,Uneducated,Married
710464683,45,3,F,Less than $40K,32,2,3,2726.0,2127,5578,599.0,89,0.78,Existing Customer,Blue,Post-Graduate,Married
789082758,40,2,F,Less than $40K,28,1,3,2734.0,1661,4981,1073.0,90,0.608,Existing Customer,Blue,High School,Married
709140858,57,2,F,Less than $40K,47,1,3,1727.0,996,5112,731.0,82,0.577,Existing Customer,Blue,College,Single
822127008,50,1,F,Unknown,46,2,2,19349.0,615,4351,18734.0,79,0.032,Existing Customer,Blue,Post-Graduate,Married
720496158,53,0,M,$60K - $80K,42,1,2,13409.0,1168,4031,12241.0,82,0.087,Existing Customer,Blue,Unknown,Single
774588633,45,3,F,Less than $40K,39,2,2,1438.3,0,4928,1438.3,84,0.0,Existing Customer,Blue,Graduate,Single
788465583,42,3,F,$40K - $60K,35,2,3,6330.0,1573,3029,4757.0,52,0.248,Existing Customer,Blue,College,Single
709935708,55,1,F,$40K - $60K,43,2,1,3391.0,1696,4291,1695.0,77,0.5,Existing Customer,Blue,Unknown,Married
721112508,48,3,F,Less than $40K,40,2,3,5298.0,0,4834,5298.0,80,0.0,Existing Customer,Blue,Graduate,Married
720734583,44,2,F,Less than $40K,32,1,3,2540.0,1561,5039,979.0,82,0.615,Existing Customer,Blue,Post-Graduate,Married
807149058,48,5,F,Less than $40K,43,1,1,2876.0,1628,4752,1248.0,80,0.566,Existing Customer,Blue,Unknown,Married
711733308,45,2,F,Less than $40K,36,2,2,1839.0,0,4930,1839.0,91,0.0,Existing Customer,Blue,Uneducated,Single
710518308,54,2,F,Less than $40K,35,1,4,1685.0,0,4155,1685.0,85,0.0,Existing Customer,Blue,Doctorate,Married
716586408,48,3,F,Less than $40K,36,1,1,4850.0,1022,4187,3828.0,86,0.211,Existing Customer,Blue,Graduate,Unknown
713152383,40,3,F,Less than $40K,27,1,1,2840.0,2517,4405,323.0,82,0.886,Existing Customer,Blue,Uneducated,Married
771935283,47,4,F,$40K - $60K,36,1,2,2977.0,1927,5217,1050.0,88,0.647,Existing Customer,Blue,Graduate,Single
825838908,39,1,F,Less than $40K,35,1,5,1961.0,0,4846,1961.0,92,0.0,Existing Customer,Blue,Uneducated,Single
709082808,53,2,F,Less than $40K,36,2,3,2156.0,1198,5092,958.0,95,0.556,Existing Customer,Blue,High School,Married
710937783,53,0,F,$40K - $60K,40,1,3,2772.0,2414,5313,358.0,68,0.871,Existing Customer,Blue,Uneducated,Married
789540108,29,1,F,Less than $40K,21,2,1,2832.0,1819,4761,1013.0,75,0.642,Existing Customer,Blue,Uneducated,Married
709824633,44,4,F,Less than $40K,35,2,5,1552.0,1375,5064,177.0,80,0.886,Existing Customer,Blue,High School,Single
712571883,40,3,M,Less than $40K,36,1,3,11409.0,1658,4677,9751.0,58,0.145,Existing Customer,Silver,Graduate,Divorced
716926758,40,2,F,Less than $40K,27,2,6,1965.0,0,4268,1965.0,91,0.0,Existing Customer,Blue,Uneducated,Single
716181858,42,2,F,$40K - $60K,29,1,2,1622.0,0,4633,1622.0,67,0.0,Existing Customer,Blue,Uneducated,Married
779613933,38,4,F,Less than $40K,27,1,3,1736.0,1319,5045,417.0,86,0.76,Existing Customer,Blue,Uneducated,Married
709678608,49,4,M,$80K - $120K,36,2,3,24256.0,1076,4269,23180.0,69,0.044,Existing Customer,Blue,High School,Married
719953383,38,4,F,Less than $40K,27,2,3,1438.3,0,4564,1438.3,79,0.0,Existing Customer,Blue,College,Single
718795083,44,2,F,Unknown,26,2,1,2006.0,1030,5337,976.0,85,0.513,Existing Customer,Blue,Graduate,Married
720503508,44,1,F,Less than $40K,37,1,2,5594.0,1235,5220,4359.0,75,0.221,Existing Customer,Blue,Uneducated,Divorced
770762133,52,3,F,Unknown,38,2,1,3505.0,2517,5034,988.0,79,0.718,Existing Customer,Blue,High School,Married
780322908,52,3,F,Less than $40K,38,1,2,3281.0,911,4431,2370.0,67,0.278,Existing Customer,Blue,Unknown,Married
708207783,50,3,F,Less than $40K,42,1,3,1477.0,0,4680,1477.0,80,0.0,Existing Customer,Blue,High School,Single
778679883,39,2,M,$60K - $80K,19,1,2,6146.0,0,3645,6146.0,76,0.0,Existing Customer,Blue,Graduate,Single
780230208,53,2,M,$40K - $60K,40,2,3,2672.0,1604,4766,1068.0,75,0.6,Existing Customer,Blue,College,Married
827703258,42,4,M,$60K - $80K,38,2,2,13426.0,0,4674,13426.0,66,0.0,Existing Customer,Blue,High School,Married
711178383,47,2,M,$80K - $120K,35,1,3,30300.0,1166,4146,29134.0,64,0.038,Existing Customer,Blue,Post-Graduate,Married
712203333,51,3,M,$80K - $120K,39,1,2,7088.0,1750,4691,5338.0,76,0.247,Existing Customer,Blue,Graduate,Married
709261383,56,3,F,$40K - $60K,36,2,3,1872.0,661,4970,1211.0,81,0.353,Existing Customer,Blue,Graduate,Married
